# v_mps,w_radps,dt_s,cmd_v,cmd_w
0.36,-0.462,0.23999881744384766,0.6961722660292956,0.0
0.3,-0.535,0.020000696182250977,0.6961722660292956,0.0
0.285,-0.557,0.02000117301940918,0.6961722660292956,0.0
0.298,-0.519,0.019999265670776367,0.6961722660292956,0.0
0.299,-0.489,0.01999974250793457,0.6961722660292956,0.0
0.68,-0.009,0.020000934600830078,0.0,-1.3923445320585912
0.68,-0.009,0.019999980926513672,0.0,-1.3923445320585912
0.688,-0.008,0.020014524459838867,0.0,-1.3923445320585912
0.688,-0.008,0.019987106323242188,0.0,-1.3923445320585912
0.7,-0.049,0.059998273849487305,0.6961722660292956,0.0
0.7,-0.049,0.020000457763671875,0.6961722660292956,0.0
0.74,0.016,0.01999807357788086,0.6961722660292956,0.0
0.724,0.003,0.019999980926513672,0.6961722660292956,0.0
0.535,-0.292,0.020001888275146484,0.6961722660292956,0.0
0.698,-0.003,0.020000219345092773,0.6961722660292956,0.0
0.679,-0.038,0.019999027252197266,0.6961722660292956,0.0
0.679,-0.038,0.020000219345092773,0.6961722660292956,0.0
0.696,-0.01,0.020000457763671875,0.6961722660292956,0.0
0.696,-0.01,0.020000934600830078,0.6961722660292956,0.0
0.698,-0.028,0.01999807357788086,0.6961722660292956,0.0
0.698,-0.028,0.019999265670776367,0.6961722660292956,0.0
0.717,0.014,0.01999974250793457,0.6961722660292956,0.0
0.696,-0.024,0.020001649856567383,0.6961722660292956,0.0
0.704,0.013,0.020000219345092773,0.0,-1.3923445320585912
0.704,0.013,0.01999831199645996,0.0,-1.3923445320585912
0.702,0.003,0.020000219345092773,0.0,-1.3923445320585912
0.693,-0.009,0.019999265670776367,0.0,-1.3923445320585912
0.699,-0.006,0.020001649856567383,0.0,-1.3923445320585912
0.447,-0.002,0.019999980926513672,0.6961722660292956,-1.3923445320585912
0.471,-0.007,0.01999974250793457,0.6961722660292956,-1.3923445320585912
0.49,-0.023,0.019999980926513672,0.6961722660292956,-1.3923445320585912
0.49,-0.023,0.020000457763671875,0.6961722660292956,-1.3923445320585912
0.661,-0.536,0.019999980926513672,0.6961722660292956,0.0
0.779,-0.411,0.02000117301940918,0.6961722660292956,0.0
0.714,-0.432,0.019998788833618164,0.6961722660292956,0.0
0.714,-0.432,0.019999265670776367,0.6961722660292956,0.0
0.668,-0.014,0.019999265670776367,0.6961722660292956,-1.3923445320585912
0.647,-0.026,0.019999980926513672,0.6961722660292956,-1.3923445320585912
0.664,-0.025,0.01999950408935547,0.6961722660292956,-1.3923445320585912
0.665,-0.043,0.020000934600830078,0.6961722660292956,-1.3923445320585912
0.656,-0.574,0.020000696182250977,0.6961722660292956,0.0
0.752,-0.381,0.020000934600830078,0.6961722660292956,0.0
0.697,-0.516,0.01999950408935547,0.6961722660292956,0.0
0.836,-0.291,0.01999831199645996,0.6961722660292956,0.0
0.666,-0.041,0.019999265670776367,0.6961722660292956,1.3923445320585912
0.668,-0.025,0.02000117301940918,0.6961722660292956,1.3923445320585912
0.672,0.008,0.020000934600830078,0.6961722660292956,1.3923445320585912
0.647,-0.033,0.019997835159301758,0.6961722660292956,1.3923445320585912
0.639,0.602,0.019999027252197266,0.6961722660292956,-1.3923445320585912
0.637,0.59,0.020001888275146484,0.6961722660292956,-1.3923445320585912
0.637,0.59,0.01999950408935547,0.6961722660292956,-1.3923445320585912
0.638,0.552,0.019999027252197266,0.6961722660292956,-1.3923445320585912
0.651,-0.636,0.02000117301940918,0.6961722660292956,0.0
0.693,-0.52,0.019999980926513672,0.6961722660292956,0.0
0.693,-0.52,0.01999950408935547,0.6961722660292956,0.0
0.729,-0.46,0.01999950408935547,0.6961722660292956,0.0
0.69,-0.006,0.02000117301940918,-0.6961722660292956,0.0
0.686,-0.025,0.020001888275146484,-0.6961722660292956,0.0
0.686,-0.025,0.019997835159301758,-0.6961722660292956,0.0
0.697,-0.001,0.019999265670776367,-0.6961722660292956,0.0
-0.698,0.0,0.019999980926513672,0.0,1.3923445320585912
-0.689,0.006,0.019998788833618164,0.0,1.3923445320585912
-0.687,0.017,0.01999974250793457,0.0,1.3923445320585912
