# diff_v,diff_w,# v_mps,w_radps,dt_s,cmd_v,cmd_w,a_v,a_w,err_v,err_w,v_x_w
0.03001051208664729,0.00032781060035333605,0.5461175037257824,0.0076875260804769,0.05,0.607530799208527,-0.07152241622535006,0.6002102417329458,0.006556212007066721,0.061413295482744656,-0.07920994230582697,0.0041982925528968925
0.0338652225395879,-0.007335219639241556,0.5799827262653703,0.0003523064412353444,0.05,0.6772499770695685,-0.062986751978664,0.677304450791758,-0.1467043927848311,0.09726725080419818,-0.06333905841989936,0.00020433165026852553
0.02596896503820001,-0.012203018725910793,0.6059516913035703,-0.01185071228467545,0.05,0.6772499770695685,-0.062986751978664,0.5193793007640002,-0.24406037451821586,0.07129828576599817,-0.051136039693988555,-0.007180959152051086
0.01918855921511431,-0.01667186390829906,0.6251402505186846,-0.02852257619297451,0.05,0.4633932626469436,-0.1861280793350582,0.3837711843022862,-0.3334372781659812,-0.16174698787174102,-0.15760550314208369,-0.017830610426714355
0.0019068560055681694,-0.029171652352568894,0.6270471065242528,-0.0576942285455434,0.05,0.25844596038780665,-0.19344463797298184,0.03813712011136339,-0.5834330470513779,-0.3686011461364461,-0.13575040942743843,-0.03617699907263194
-0.023836158317223854,-0.036040134350858746,0.6032109482070289,-0.09373436289640215,0.05,0.25706512369350176,-0.18933042490667779,-0.4767231663444771,-0.7208026870171749,-0.34614582451352716,-0.09559606201027564,-0.05654159392232049
-0.04440256272517651,-0.04114555992378978,0.5588083854818524,-0.13487992282019193,0.05,0.25706512369350176,-0.18933042490667779,-0.8880512545035302,-0.8229111984757955,-0.30174326178835065,-0.05445050208648586,-0.07537203190506832
-0.06414866582560719,-0.033509198662101836,0.4946597196562452,-0.16838912148229376,0.05,0.24991224670026985,-0.18485903741169576,-1.2829733165121437,-0.6701839732420367,-0.24474747295597538,-0.016469915929402,-0.08329531562559285
-0.04873924058719864,-0.012431273827169576,0.4459204790690466,-0.18082039530946334,0.05,0.24005752283602583,-0.18044157957190182,-0.9747848117439728,-0.2486254765433915,-0.20586295623302076,0.00037881573756151643,-0.08063151730185028
-0.02859924847037698,0.00786408257551488,0.4173212305986696,-0.17295631273394846,0.05,0.23437553324213792,-0.19543951150076988,-0.5719849694075396,0.1572816515102976,-0.18294569735653168,-0.02248319876682142,-0.07217834126993972
-0.06266301373206179,-0.01783180527506678,0.3546582168666078,-0.19078811800901524,0.05,0.23437553324213792,-0.19543951150076988,-1.2532602746412358,-0.3566361055013356,-0.1202826836244699,-0.004651393491754641,-0.06766457373241329
